street,level,precip,Libur,day,ROAD_CLOSED
Bukit Indah,0,2.994,0,Monday,0
Cigondewah Kidul,0,2.994,0,Monday,0
Cijawura Girang 3,0,2.994,0,Monday,0
Cileutik,0,2.994,0,Monday,0
Cipagalo Girang,0,2.994,0,Monday,0
Contra Flow,0,2.994,0,Monday,0
Endah Sari,0,2.994,0,Monday,0
Grand Pinus Regency,0,2.994,0,Monday,0
Jalan Prambanan,0,2.994,0,Monday,0
Kayu Agung,0,2.994,0,Monday,0
Makam Caringin,0,2.994,0,Monday,0
Mengger Girang,0,2.994,0,Monday,0
Mulyasari,0,2.994,0,Monday,0
Pasir Jati,0,2.994,0,Monday,0
Pasir Wangi Raya,0,2.994,0,Monday,0
Pesona Regency,0,2.994,0,Monday,0
Pratista Raya,0,2.994,0,Monday,0
Rereng Adu Manis,0,2.994,0,Monday,0
Saad,0,2.994,0,Monday,0
Singaperbangsa,0,2.994,0,Monday,0
Sirnasari,0,2.994,0,Monday,0
Taman Cibaduyut Indah Blok N,0,2.994,0,Monday,0
Taman Holis Indah F1,0,2.994,0,Monday,0
Terusan Sariasih,0,2.994,0,Monday,0
Anta Biru,0,2.994,0,Monday,0
Aruna,0,2.994,0,Monday,0
Batik Yogya,0,2.994,0,Monday,0
Ciporeat,0,2.994,0,Monday,0
Cisaranten Baru,0,2.994,0,Monday,0
Damar Barat,0,2.994,0,Monday,0
Galumpit,0,2.994,0,Monday,0
Hegarasih,0,2.994,0,Monday,0
Kencana Wangi,0,2.994,0,Monday,0
Lembah Tubagus Ismail,0,2.994,0,Monday,0
Parahyangan Permai blok G-H-I-J-K-L,0,2.994,0,Monday,0
Parasitologi,0,2.994,0,Monday,0
Polisi Militer,0,2.994,0,Monday,0
Sentosa Asih Jaya,0,2.994,0,Monday,0
Setrasari Raya,0,2.994,0,Monday,0
Sido Mukti,0,2.994,0,Monday,0
Singosari Estate,0,2.994,0,Monday,0
Soka,0,2.994,0,Monday,0
Stadion Gede Bage,0,2.994,0,Monday,0
Sukaluyu,0,2.994,0,Monday,0
Tanjung Anom,0,2.994,0,Monday,0
Teritorial,0,2.994,0,Monday,0
Terusan RAA Martanegara,0,2.994,0,Monday,0
Tubagus Ismail Dalam 8,0,2.994,0,Monday,0
Wangunsari,0,2.994,0,Monday,0
Batununggal Mulia 13,0,2.994,0,Monday,0
Baturengat,0,2.994,0,Monday,0
Cempaka 7,0,2.994,0,Monday,0
Gading Utara 2,0,2.994,0,Monday,0
Indra Prahasta Timur,0,2.994,0,Monday,0
Jalan Citamiang,0,2.994,0,Monday,0
Jalan Ciwaregu,0,2.994,0,Monday,0
Jalan Gunung Rahayu,0,2.994,0,Monday,0
Kampus Upi Cibiru,0,2.994,0,Monday,0
Ligar Raya,0,2.994,0,Monday,0
Muara Baru 2,0,2.994,0,Monday,0
N11 Jalan Raya Cinunuk,0,2.994,0,Monday,0
Nata Wijaya,0,2.994,0,Monday,0
Pesona Pasteur Residence,0,2.994,0,Monday,0
Rajawali Sakti 1,0,2.994,0,Monday,0
Sadarjoen Siswomartojo,0,2.994,0,Monday,0
Sadewa,0,2.994,0,Monday,0
Surapati Core,0,2.994,0,Monday,0
Taman Melati Cikadut,0,2.994,0,Monday,0
Terusan Sukamulya,0,2.994,0,Monday,0
Bata Merah,0,2.994,0,Monday,0
Budi Sari Raya,0,2.994,0,Monday,0
Bulu Tangkis,0,2.994,0,Monday,0
Gempol Pangaritan,0,2.994,0,Monday,0
Griya Utara,0,2.994,0,Monday,0
Jalan Bali,0,2.994,0,Monday,0
Jalan Cicalengka Raya,0,2.994,0,Monday,0
Jati Cluster,0,2.994,0,Monday,0
Wayang,0,2.994,0,Monday,0
Bandung City View 2,0,2.994,0,Monday,0
Dian Elok Raya,0,2.994,0,Monday,0
Guntursari 3,0,2.994,0,Monday,0
Jalan Nias,0,2.994,0,Monday,0
Kresna,0,2.994,0,Monday,0
Muara Timur,0,2.994,0,Monday,0
Paratag,0,2.994,0,Monday,0
Rancaloa,0,2.994,0,Monday,0
Tarumanagara Timur,0,2.994,0,Monday,0
Batununggal Indah 2,0,2.994,0,Monday,0
Cibatumulya,0,2.994,0,Monday,0
Dr Susilo,0,2.994,0,Monday,0
Jalan 5 ITB,0,2.994,0,Monday,0
Jatayu Dalam 5,0,2.994,0,Monday,0
Kopo Mas,0,2.994,0,Monday,0
Kusuma Utama,0,2.994,0,Monday,0
Pasir Salam,0,2.994,0,Monday,0
Permata Permai 11,0,2.994,0,Monday,0
Saparua,0,2.994,0,Monday,0
Sekelimus Utara,0,2.994,0,Monday,0
Setiabudi Indah,0,2.994,0,Monday,0
Sindangreret,0,2.994,0,Monday,0
Srimahi Baru,0,2.994,0,Monday,0
Sukaasih 3,0,2.994,0,Monday,0
Suryakencana,0,2.994,0,Monday,0
Terusan Ciliwung,0,2.994,0,Monday,0
Terusan Pacuan Kuda (JALAN RUSAK),0,2.994,0,Monday,0
Begawan Sempani,0,2.994,0,Monday,0
Cigadung Raya Tengah,0,2.994,0,Monday,0
Cijagra 1,0,2.994,0,Monday,0
Cikajang 5,0,2.994,0,Monday,0
Gelap Nyawang,0,2.994,0,Monday,0
Gitar,0,2.994,0,Monday,0
Gumuruh,0,2.994,0,Monday,0
Jalan Semarang,0,2.994,0,Monday,0
Margahayu Raya Barat,0,2.994,0,Monday,0
Muararajeun Baru,0,2.994,0,Monday,0
Pelanduk,0,2.994,0,Monday,0
Pesona Taman Burung,0,2.994,0,Monday,0
Rama,0,2.994,0,Monday,0
Sarimadu,0,2.994,0,Monday,0
Saritem,0,2.994,0,Monday,0
Sekelimus Tengah,0,2.994,0,Monday,0
Setraduta Cemara,0,2.994,0,Monday,0
Terusan Pesatren Raya,0,2.994,0,Monday,0
Utsman bin Affan,0,2.994,0,Monday,0
Ariajipang,0,2.994,0,Monday,0
Babakan Sari 3,0,2.994,0,Monday,0
Bukit Dago Utara,0,2.994,0,Monday,0
Bukit Dago Utara 3,0,2.994,0,Monday,0
Bumi Pasundan,0,2.994,0,Monday,0
Ciwaruga Girang 5,0,2.994,0,Monday,0
Dayung,0,2.994,0,Monday,0
Griya Caraka Raya,0,2.994,0,Monday,0
Gurame,0,2.994,0,Monday,0
Jalan Banten,0,2.994,0,Monday,0
Jalan Ma Eja,0,2.994,0,Monday,0
Karasak,0,2.994,0,Monday,0
Mars Dirgahayu,0,2.994,0,Monday,0
Mentor,0,2.994,0,Monday,0
Muara Sari 1,0,2.994,0,Monday,0
Pesantren Dalam,0,2.994,0,Monday,0
Raden Muchtar,0,2.994,0,Monday,0
Sapu Jagad,0,2.994,0,Monday,0
Setiabudhi Terrace,0,2.994,0,Monday,0
Sumber Mekar,0,2.994,0,Monday,0
Sumur Bandung,0,2.994,0,Monday,0
Arah Moh Toha/Kopo/Padalarang,0,2.994,0,Monday,0
Cisatu,0,2.994,0,Monday,0
Dangdeur Indah 3,0,2.994,0,Monday,0
Jupiter Barat Utama 1,0,2.994,0,Monday,0
Marga Makmur,0,2.994,0,Monday,0
Pasirjati Timur,0,2.994,0,Monday,0
Sakura Hegar,0,2.994,0,Monday,0
Sekemala,0,2.994,0,Monday,0
Setra Asri Regency,0,2.994,0,Monday,0
Setra Regency,0,2.994,0,Monday,0
Sindangari,0,2.994,0,Monday,0
Taman Holis Indah,0,2.994,0,Monday,0
Arah Kopo/Pasir Koja/Padalarang,0,2.994,0,Monday,0
Bumi Harapan,0,2.994,0,Monday,0
Dadali,0,2.994,0,Monday,0
Ermawar,0,2.994,0,Monday,0
Jalan Brantas,0,2.994,0,Monday,0
Mega Warna,0,2.994,0,Monday,0
Merkuri Tengah,0,2.994,0,Monday,0
Rasamala,0,2.994,0,Monday,0
Setra Dago Utara 3,0,2.994,0,Monday,0
Setra Murni,0,2.994,0,Monday,0
Hasan Ali,0,2.994,0,Monday,0
Jalan Cipunagara,0,2.994,0,Monday,0
Jalan Cisebe,0,2.994,0,Monday,0
Jalan Kadipaten,0,2.994,0,Monday,0
Kyai Gede Utama,0,2.994,0,Monday,0
Muhammad Yamin,0,2.994,0,Monday,0
Nana Rohana,0,2.994,0,Monday,0
Olah Raga 1,0,2.994,0,Monday,0
Ruslan Abdulgani,0,2.994,0,Monday,0
Sagitarius,0,2.994,0,Monday,0
Salendro Utara,0,2.994,0,Monday,0
Suryalaya 3,0,2.994,0,Monday,0
Babakan Irigasi,0,2.994,0,Monday,0
Batununggal Indah 8,0,2.994,0,Monday,0
Cisitu Indah 4,0,2.994,0,Monday,0
Kidang Pananjung,0,2.994,0,Monday,0
Merah Delima 1,0,2.994,0,Monday,0
Pasirjati Utama,0,2.994,0,Monday,0
Pasirluyu Barat,0,2.994,0,Monday,0
Pertamina,0,2.994,0,Monday,0
Perumahan Griya Winaya,0,2.994,0,Monday,0
Raden Medang Kamulan,0,2.994,0,Monday,0
Sumber Resik,0,2.994,0,Monday,0
TKI 2 Blok 1A,0,2.994,0,Monday,0
Babakan Baru,0,2.994,0,Monday,0
De' Marrakesh,0,2.994,0,Monday,0
Haji Abun,0,2.994,0,Monday,0
Idi Adimaja,0,2.994,0,Monday,0
Jalan Raya Marga Asih,0,2.994,0,Monday,0
Pusdikmin Lemdikpol,0,2.994,0,Monday,0
Rereng Wulung,0,2.994,0,Monday,0
Arah Kopo/Moh Toha/Cileunyi,0,2.994,0,Monday,0
Jalan Banjarsari Raya,0,2.994,0,Monday,0
Jalan Buton,0,2.994,0,Monday,0
Jalaprang,0,2.994,0,Monday,0
Kaswari,0,2.994,0,Monday,0
Maleer Indah 1,0,2.994,0,Monday,0
Margaluyu,0,2.994,0,Monday,0
PLN,0,2.994,0,Monday,0
Parakan Asri,0,2.994,0,Monday,0
Sukamekar 3,0,2.994,0,Monday,0
Sumber Sugih,0,2.994,0,Monday,0
Tirtasari,0,2.994,0,Monday,0
Windu,0,2.994,0,Monday,0
Akuntansi,0,2.994,0,Monday,0
Aria Timur,0,2.994,0,Monday,0
Burung Tungku,0,2.994,0,Monday,0
El-Verde Green Living,0,2.994,0,Monday,0
Gondang,0,2.994,0,Monday,0
Junjunan Dalam,0,2.994,0,Monday,0
Pasirluyu Selatan,0,2.994,0,Monday,0
Perumahan Cinambo Indah,0,2.994,0,Monday,0
Pilar Kencana,0,2.994,0,Monday,0
Sukabumi Dalam,0,2.994,0,Monday,0
Sukawarna Baru,0,2.994,0,Monday,0
Taruna,0,2.994,0,Monday,0
Tikukur,0,2.994,0,Monday,0
Budhi Indah Permai 2,0,2.994,0,Monday,0
Cijawura Girang 5,0,2.994,0,Monday,0
Puri Dago Timur,0,2.994,0,Monday,0
Ranggagempol,0,2.994,0,Monday,0
Setrawangi 1,0,2.994,0,Monday,0
Taurus,0,2.994,0,Monday,0
Terusan Suryani,0,2.994,0,Monday,0
Permata Bumi Raya,0,2.994,0,Monday,0
Terusan Padasuka,0,2.994,0,Monday,0
Ciroyom Barat,0,2.994,0,Monday,0
Haji Achsan,0,2.994,0,Monday,0
Jupiter Tengah,0,2.994,0,Monday,0
Negla Utara,0,2.994,0,Monday,0
Sarimanis,0,2.994,0,Monday,0
Satria Raya 3,0,2.994,0,Monday,0
Sekepanjang 3,0,2.994,0,Monday,0
Arum Sari 1,0,2.994,0,Monday,0
Cilimus,0,2.994,0,Monday,0
Fokker Tengah 1,0,2.994,0,Monday,0
Jalan Cianjur,0,2.994,0,Monday,0
Maleber Barat,0,2.994,0,Monday,0
Menteron,0,2.994,0,Monday,0
Pasirluyu Timur,0,2.994,0,Monday,0
RH Hasan Saputra,0,2.994,0,Monday,0
Riung Damai,0,2.994,0,Monday,0
Samoja,0,2.994,0,Monday,0
Sindangsari,0,2.994,0,Monday,0
Terusan Holis,0,2.994,0,Monday,0
Dadali 3,0,2.994,0,Monday,0
Dr Abdul Rivai,0,2.994,0,Monday,0
Jalan Madura,0,2.994,0,Monday,0
Pawenang Cluster,0,2.994,0,Monday,0
Permata Permai 12,0,2.994,0,Monday,0
Sawah Baru,0,2.994,0,Monday,0
Batu Basal,0,2.994,0,Monday,0
Bukit Maribaya,0,2.994,0,Monday,0
Dangdeur Indah,0,2.994,0,Monday,0
Gedung 9,0,2.994,0,Monday,0
Gempol Kulon,0,2.994,0,Monday,0
Jalan Cirebon,0,2.994,0,Monday,0
Kencana Asri,0,2.994,0,Monday,0
Madesa,0,2.994,0,Monday,0
Mekar Sari,0,2.994,0,Monday,0
Pawenang,0,2.994,0,Monday,0
Sehati 4,0,2.994,0,Monday,0
Sumbersari,0,2.994,0,Monday,0
Terusan Megasari,0,2.994,0,Monday,0
Jalan Kolam,0,2.994,0,Monday,0
Jalan Singaraja,0,2.994,0,Monday,0
Kartika 1,0,2.994,0,Monday,0
Kembar Timur 2,0,2.994,0,Monday,0
Nursijan,0,2.994,0,Monday,0
Terusan Cikutra Baru,0,2.994,0,Monday,0
Batik Halus,0,2.994,0,Monday,0
Batununggal Lestari,0,2.994,0,Monday,0
Kacapiring,0,2.994,0,Monday,0
Riung Sekar,0,2.994,0,Monday,0
Setra Murni Atas,0,2.994,0,Monday,0
Tubagus Ismail 14,0,2.994,0,Monday,0
Arah Pasir Koja/Leuwi Panjang/Jamika,0,2.994,0,Monday,0
Dago Asri 3,0,2.994,0,Monday,0
Jalan Babakan Situ,0,2.994,0,Monday,0
Kencana Wangi Timur,0,2.994,0,Monday,0
Melong 4,0,2.994,0,Monday,0
Mutiara 4,0,2.994,0,Monday,0
Rajawali 2,0,2.994,0,Monday,0
Riung Bandung Raya,0,2.994,0,Monday,0
Sumber Endah,0,2.994,0,Monday,0
Mutiara,0,2.994,0,Monday,0
Panaitan,0,2.994,0,Monday,0
Puri Ayu Pratama,0,2.994,0,Monday,0
Abdul Halim,0,2.994,0,Monday,0
Golf Selatan,0,2.994,0,Monday,0
Nata Endah 8,0,2.994,0,Monday,0
Plered,0,2.994,0,Monday,0
Puri Dago Raya,0,2.994,0,Monday,0
Skanda,0,2.994,0,Monday,0
de' Elgran Residence,0,2.994,0,Monday,0
Ajudan Jenderal,0,2.994,0,Monday,0
Cidurian,0,2.994,0,Monday,0
Citra Green Garden,0,2.994,0,Monday,0
Girang Barat,0,2.994,0,Monday,0
Sarikaso 3,0,2.994,0,Monday,0
Batu Indah,0,2.994,0,Monday,0
Bekamin,0,2.994,0,Monday,0
Gajah,0,2.994,0,Monday,0
Gupusal,0,2.994,0,Monday,0
Haji Sanusi,0,2.994,0,Monday,0
Jalan Kampus 1,0,2.994,0,Monday,0
Jamika Lama,0,2.994,0,Monday,0
Taman Cibaduyut Indah Blok J,0,2.994,0,Monday,0
Taman Holis Indah 2,0,2.994,0,Monday,0
Batu Indah 3,0,2.994,0,Monday,0
Bayangkara,0,2.994,0,Monday,0
Dalem Wangi,0,2.994,0,Monday,0
Mekar Sari 1,0,2.994,0,Monday,0
Multatuli,0,2.994,0,Monday,0
Nilem,0,2.994,0,Monday,0
Asrama Kipal,0,2.994,0,Monday,0
Bojong Kokosan,0,2.994,0,Monday,0
Gandasari,0,2.994,0,Monday,0
Karang Tineung Indah 3,0,2.994,0,Monday,0
Kaum Kaler,0,2.994,0,Monday,0
Kembar Barat,0,2.994,0,Monday,0
Melania,0,2.994,0,Monday,0
Pasir Impun Atas,0,2.994,0,Monday,0
Setrawangi,0,2.994,0,Monday,0
Singgasana Raya,0,2.994,0,Monday,0
Situ,0,2.994,0,Monday,0
Abadi 1,0,2.994,0,Monday,0
Aeromodeling,0,2.994,0,Monday,0
Batununggal Mulia 5,0,2.994,0,Monday,0
Cigugur Tengah,0,2.994,0,Monday,0
Cisatu 2,0,2.994,0,Monday,0
MTC 2,0,2.994,0,Monday,0
Mekar Harum,0,2.994,0,Monday,0
Mundinglaya,0,2.994,0,Monday,0
Peuris,0,2.994,0,Monday,0
Sastra,0,2.994,0,Monday,0
Tanjung Sari Asri,0,2.994,0,Monday,0
Terusan Sukup Baru,0,2.994,0,Monday,0
Batu Raden 2,0,2.994,0,Monday,0
Dederuk,0,2.994,0,Monday,0
Jalan Flores,0,2.994,0,Monday,0
Mega Raya 3,0,2.994,0,Monday,0
Mekar Biru Raya,0,2.994,0,Monday,0
Puter,0,2.994,0,Monday,0
Raden Mertalaya,0,2.994,0,Monday,0
Rajamantri 3,0,2.994,0,Monday,0
Setra Indah,0,2.994,0,Monday,0
Setra Murni Tengah 2,0,2.994,0,Monday,0
Setrasari Kulon,0,2.994,0,Monday,0
Sindangbarang,0,2.994,0,Monday,0
Srigading,0,2.994,0,Monday,0
Wijayakusumah,0,2.994,0,Monday,0
Kavling Geologi,0,2.994,0,Monday,0
Kencana Arum 5,0,2.994,0,Monday,0
Pasir Salam 8,0,2.994,0,Monday,0
Sukakarya 2,0,2.994,0,Monday,0
Cihaur,0,2.994,0,Monday,0
Dahlia,0,2.994,0,Monday,0
Dirgantara,0,2.994,0,Monday,0
Kiara Sari 3,0,2.994,0,Monday,0
Sindangsari 1,0,2.994,0,Monday,0
Batununggal Mulia 4,0,2.994,0,Monday,0
Gempol Asri Raya,0,2.994,0,Monday,0
Jalan G ITB,0,2.994,0,Monday,0
Kembang Sepatu,0,2.994,0,Monday,0
Padasuka Ideal Residence,0,2.994,0,Monday,0
Pasir Subur,0,2.994,0,Monday,0
Sadang Tengah,0,2.994,0,Monday,0
Cikutra Baru 4,0,2.994,0,Monday,0
Pak Gatot 5,0,2.994,0,Monday,0
Polo Air,0,2.994,0,Monday,0
Rancagoong,0,2.994,0,Monday,0
Batununggal Indah 5,0,2.994,0,Monday,0
Ciganitri Mukti,0,2.994,0,Monday,0
Cijerah 2,0,2.994,0,Monday,0
Golf Timur,0,2.994,0,Monday,0
Kusuma Lestari,0,2.994,0,Monday,0
Batununggal Molek 1,0,2.994,0,Monday,0
Batununggal Permai 2,0,2.994,0,Monday,0
Jalan I ITB,0,2.994,0,Monday,0
Mekar Sejati,0,2.994,0,Monday,0
Muara,0,2.994,0,Monday,0
Sukamulya Indah 2,0,2.994,0,Monday,0
Yakin,0,2.994,0,Monday,0
Awi Bitung,0,2.994,0,Monday,0
Grand Panoramic,0,2.994,0,Monday,0
Resko,0,2.994,0,Monday,0
Simpang Industri,0,2.994,0,Monday,0
Venus Barat 6,0,2.994,0,Monday,0
Arah Tol Soroja/Pasteur/Padalarang,0,2.994,0,Monday,0
Babakan Jeruk 3D,0,2.994,0,Monday,0
Babakan Tarogong,0,2.994,0,Monday,0
Cijawura Girang 4,0,2.994,0,Monday,0
Cikutra Baru Raya,0,2.994,0,Monday,0
Cilentah,0,2.994,0,Monday,0
Nyland,0,2.994,0,Monday,0
Permata Taman Sari Raya,0,2.994,0,Monday,0
Sekejati 3,0,2.994,0,Monday,0
Sukahaji Baru,0,2.994,0,Monday,0
Cipedes Selatan,0,2.994,0,Monday,0
Gempol Asri 1,0,2.994,0,Monday,0
Kapten Abdul Hamid,0,2.994,0,Monday,0
MTC Timur,0,2.994,0,Monday,0
Padasuka Suci Residence,0,2.994,0,Monday,0
Pinus 4,0,2.994,0,Monday,0
Setra Dago Utara 6,0,2.994,0,Monday,0
Suka Senang 5,0,2.994,0,Monday,0
Teluk Buyung Kaler,0,2.994,0,Monday,0
Ujungberung Indah Ceria,0,2.994,0,Monday,0
Arah Pasir Koja/Jamika,0,2.994,0,Monday,0
Banjarsari 13,0,2.994,0,Monday,0
Elektro,0,2.994,0,Monday,0
Gegerkalong Lebak,0,2.994,0,Monday,0
Kancra,0,2.994,0,Monday,0
Persada 2,0,2.994,0,Monday,0
Sirnagalih,0,2.994,0,Monday,0
Babakan Cianjur,0,2.994,0,Monday,0
Jalan Ciwulan,0,2.994,0,Monday,0
Kawaluyaan Indah 15,0,2.994,0,Monday,0
Permai 1,0,2.994,0,Monday,0
Suryalaya 17,0,2.994,0,Monday,0
Taman Pinus,0,2.994,0,Monday,0
Arah Pasteur/Padalarang/Jakarta,0,2.994,0,Monday,0
Jumbojet Raya,0,2.994,0,Monday,0
Maleer Indah 2,0,2.994,0,Monday,0
Mars Raya,0,2.994,0,Monday,0
Perumahan Bumi Indah,0,2.994,0,Monday,0
Satrugna,0,2.994,0,Monday,0
Suryalaya Indah,0,2.994,0,Monday,0
Holis Permai 8,0,2.994,0,Monday,0
Jalan Pesantren Wetan,0,2.994,0,Monday,0
Kembar Baru,0,2.994,0,Monday,0
Satria Kulon 4,0,2.994,0,Monday,0
Babakan Jeruk 8,0,2.994,0,Monday,0
Gegerkalong Tonggoh 4,0,2.994,0,Monday,0
Jalan Serang,0,2.994,0,Monday,0
Abadi Regency,0,2.994,0,Monday,0
Arah Banjaran/Baleendah/Bojongsoang,0,2.994,0,Monday,0
Gang Minyak Tanah,0,2.994,0,Monday,0
Kapten Tendean,0,2.994,0,Monday,0
Kastuba,0,2.994,0,Monday,0
Lembah Pakar Timur,0,2.994,0,Monday,0
Mekar Asih 1,0,2.994,0,Monday,0
Sanggar Kencana 6,0,2.994,0,Monday,0
Yudawastu Pramuka 4,0,2.994,0,Monday,0
Bumi Parakan Asri,0,2.994,0,Monday,0
Giri Mekar Indah,0,2.994,0,Monday,0
Karangarum 2,0,2.994,0,Monday,0
Kasturi 1,0,2.994,0,Monday,0
Kencana Puri 4,0,2.994,0,Monday,0
Leuwi Anyar,0,2.994,0,Monday,0
Titiran,0,2.994,0,Monday,0
Yuda,0,2.994,0,Monday,0
Alun-alun Timur,0,2.996,0,Tuesday,0
Arah Mustang/Cibogo/Gunung Batu,0,2.996,0,Tuesday,0
Babakan Lembur Tengah,0,2.996,0,Tuesday,0
Badak Singa,0,2.996,0,Tuesday,0
Belakang Pasar,0,2.996,0,Tuesday,0
Bojong Koneng Atas,0,2.996,0,Tuesday,0
Budhi,0,2.996,0,Tuesday,0
Bukit Raya,0,2.996,0,Tuesday,0
Cibogo,0,2.996,0,Tuesday,0
Cijengkol Cidahli,0,2.996,0,Tuesday,0
Cijerokaso,0,2.996,0,Tuesday,0
Cikondang,0,2.996,0,Tuesday,0
Cikuray,0,2.996,0,Tuesday,0
Dakota Raya,0,2.996,0,Tuesday,0
Dr Cipto Mangunkusumo,0,2.996,0,Tuesday,0
Emong,0,2.996,0,Tuesday,0
Flyover Laswi-Pelajar Pejuang,0,2.996,0,Tuesday,0
Gamal Abdel Nasser,0,2.996,0,Tuesday,0
Griya Cempaka Arum,0,2.996,0,Tuesday,0
Gunung Batu Dalam,0,2.996,0,Tuesday,0
Jalan Halmahera,0,2.996,0,Tuesday,0
Jalan Patuha,0,2.996,0,Tuesday,0
Jalan Serayu,0,2.996,0,Tuesday,0
Jalan Ternate,0,2.996,0,Tuesday,0
Jatihandap Timur,0,2.996,0,Tuesday,0
Karang Tinggal,0,2.996,0,Tuesday,0
Karasak Utara 4,0,2.996,0,Tuesday,0
Kautamaan Istri,0,2.996,0,Tuesday,0
Makmur,0,2.996,0,Tuesday,0
Mangga,0,2.996,0,Tuesday,0
Markoni,0,2.996,0,Tuesday,0
Melong 1,0,2.996,0,Tuesday,0
Muara Sari 2,0,2.996,0,Tuesday,0
Mustang,0,2.996,0,Tuesday,0
Pada Lestari,0,2.996,0,Tuesday,0
Paledang,0,2.996,0,Tuesday,0
Palem 3,0,2.996,0,Tuesday,0
Panumbang Jaya,0,2.996,0,Tuesday,0
Pasar Kordon,0,2.996,0,Tuesday,0
Permata Permai 14,0,2.996,0,Tuesday,0
Pesantren,0,2.996,0,Tuesday,0
Pluto Raya,0,2.996,0,Tuesday,0
Pulo Laut,0,2.996,0,Tuesday,0
Puri Dago Selatan,0,2.996,0,Tuesday,0
Purnawarman,0,2.996,0,Tuesday,0
Rancakendal,0,2.996,0,Tuesday,0
Rancamalang,0,2.996,0,Tuesday,0
Rancasawo,0,2.996,0,Tuesday,0
Reog,0,2.996,0,Tuesday,0
Sadakeling,0,2.996,0,Tuesday,0
Sadang,0,2.996,0,Tuesday,0
Salak,0,2.996,0,Tuesday,0
Sariwangi,0,2.996,0,Tuesday,0
Sekeloa,0,2.996,0,Tuesday,0
Setrasari Plasa,0,2.996,0,Tuesday,0
Sirnamanah,0,2.996,0,Tuesday,0
Sripohaci,0,2.996,0,Tuesday,0
Sukaati,0,2.996,0,Tuesday,0
Sukagalih,0,2.996,0,Tuesday,0
Surapati (Jalur Lambat),0,2.996,0,Tuesday,0
TPU Cikadut,0,2.996,0,Tuesday,0
Taman Cibeunying Kidul,0,2.996,0,Tuesday,0
Taman Cibeunying Utara,0,2.996,0,Tuesday,0
Taman Holis Indah Kavling Industri,0,2.996,0,Tuesday,0
Tata Surya,0,2.996,0,Tuesday,0
Tera,0,2.996,0,Tuesday,0
Terusan Mulyasari,0,2.996,0,Tuesday,0
Tol Pasir Koja,0,2.996,0,Tuesday,0
Tongkeng,0,2.996,0,Tuesday,0
Venus Raya,0,2.996,0,Tuesday,0
Waringin,0,2.996,0,Tuesday,0
Antapani Lama,0,2.996,0,Tuesday,0
Antapani Town House,0,2.996,0,Tuesday,0
Arah Tamansari/Dago/Surapati,0,2.996,0,Tuesday,0
Babakan Loa,0,2.996,0,Tuesday,0
Babakan Sari 2,0,2.996,0,Tuesday,0
Bapak Husen,0,2.996,0,Tuesday,0
Bojong Indah,0,2.996,0,Tuesday,0
Bojong Loa,0,2.996,0,Tuesday,0
Bojong Loa Kaler,0,2.996,0,Tuesday,0
Bulevar Barat,0,2.996,0,Tuesday,0
Bulevar Selatan,0,2.996,0,Tuesday,0
Cibiru Hilir,0,2.996,0,Tuesday,0
Cigadung Raya Timur,0,2.996,0,Tuesday,0
Cilengkrang 2,0,2.996,0,Tuesday,0
Cipaku Indah 4,0,2.996,0,Tuesday,0
Dago Pojok,0,2.996,0,Tuesday,0
Embah Jaksa,0,2.996,0,Tuesday,0
Exit Kopo/Soreang,0,2.996,0,Tuesday,0
Gagak,0,2.996,0,Tuesday,0
Guntur,0,2.996,0,Tuesday,0
Haji Hasan,0,2.996,0,Tuesday,0
Haji Samsudin,0,2.996,0,Tuesday,0
Hegarmanah,0,2.996,0,Tuesday,0
Jalan Baranangsiang,0,2.996,0,Tuesday,0
Jalan Cisokan,0,2.996,0,Tuesday,0
Jalan Galunggung,0,2.996,0,Tuesday,0
Jalan Gunung Agung,0,2.996,0,Tuesday,0
Jalan Indramayu,0,2.996,0,Tuesday,0
Jalan Pasar Induk,0,2.996,0,Tuesday,0
Jambatan Opat,0,2.996,0,Tuesday,0
Japati,0,2.996,0,Tuesday,0
Jupiter Barat,0,2.996,0,Tuesday,0
Kampung Padi,0,2.996,0,Tuesday,0
Kawaluyaan Indah Raya,0,2.996,0,Tuesday,0
Ligar Resik,0,2.996,0,Tuesday,0
Menjangan,0,2.996,0,Tuesday,0
PDAM,0,2.996,0,Tuesday,0
Pamekar Raya,0,2.996,0,Tuesday,0
Panatayuda,0,2.996,0,Tuesday,0
Pangarang,0,2.996,0,Tuesday,0
Pasirluyu,0,2.996,0,Tuesday,0
Pecinan Lama,0,2.996,0,Tuesday,0
Perumahan Bumi Panyileukan,0,2.996,0,Tuesday,0
Pinus Raya Barat,0,2.996,0,Tuesday,0
Ranca Bentang,0,2.996,0,Tuesday,0
Riung Purna Raya,0,2.996,0,Tuesday,0
Sadang Serang,0,2.996,0,Tuesday,0
Setra Indah 2,0,2.996,0,Tuesday,0
Tengku Angkasa,0,2.996,0,Tuesday,0
Terusan Brigjen Katamso,0,2.996,0,Tuesday,0
Terusan Gatot Subroto,0,2.996,0,Tuesday,0
Adi Flora Raya,0,2.996,0,Tuesday,0
Andir,0,2.996,0,Tuesday,0
Arah Cihampelas/Djunjunan/Tol Pasteur,0,2.996,0,Tuesday,0
Babakan Jeruk 4,0,2.996,0,Tuesday,0
Babakan Surabaya,0,2.996,0,Tuesday,0
Batununggal Elok 1,0,2.996,0,Tuesday,0
Batununggal Indah 1,0,2.996,0,Tuesday,0
